Name, Country, Age, Death_year, Death_cause
Shokouh_Mirfattah, Iran, 64, 2010, Unknown
Shri_Dev_Suman, India, 28, 1944, Unknown
Shrikisan_Laxminarayan_Sarada, India, 38, 1931, Unknown
Si_Frumkin, United States, 79, 2009, Unknown
Sid_French, United Kingdom, 59, 1979, Unknown
Sid_Grossman, United States, 42, 1955, Unknown
Sid_Hatfield, Unknwon, 28, 1921, Unknown
Sid_Rawle, United Kingdom, 65, 2010, Unknown
Siegmund_Weltlinger, Germany, 88, 1974, Unknown
Silas_Bissell, United States, 60, 2002, Unknown
Silme_Domingo, United States, 29, 1981, Unknown
Simon_Nkoli, Unknwon, 41, 1998, Unknown
Simonne_Monet-Chartrand, Canada, 74, 1993, Unknown
Sitara_Achakzai, Unknwon, 59, 2009, Unknown
Snehalata_Reddy, India, 45, 1977, Unknown
Sol_Goldstein, United States, 78, 1992, Unknown
Solange_Fernex, Unknwon, 72, 2006, Unknown
Solomos_Solomou, Cyprus, 26, 1996, Unknown
Sonaram_Sutiya, India, 98, 2013, Unknown
Sonia_Pierre, Haiti, 48, 2011, Unknown
Sophie_Adlersparre, Haiti, 48, 1895, Unknown
Sophie_Zaïkowska, Haiti, 48, 1939, Unknown
Soraya_Serajeddini, Iran, 46, 2006, Unknown
Spencer_Cox_(activist), United States, 44, 2012, Unknown
Spiro_Bellkameni, Albania, 27, 1912, Unknown
Stanisław_Zenon_Zakrzewski, Unknwon, 86, 1976, Unknown
Stanisława_Leszczyńska, Poland, 78, 1974, Unknown
Stanke_Dimitrov, Bulgaria, 55, 1944, Unknown
Stanley_L._Weinberg, United States, 90, 2001, Unknown
Stanley_Tolliver, United States, 86, 2011, Unknown
Stefan_Łodzieski, Poland, 69, 1951, Unknown
Steinar_Lem, Norway, 58, 2009, Unknown
Stella_Browne, Norway, 58, 1955, Unknown
Stella_Isaacs,_Marchioness_of_Reading, United Kingdom, 77, 1971, Unknown
Stephen_Abrams, Unknwon, 74, 2012, Unknown
Stephen_College, Unknwon, 74, 1681, Unknown
Stephen_Gendin, United States, 34, 2000, Unknown
Stephen_Hobhouse, Unknwon, 80, 1961, Unknown
Stephen_P._Duggan, Unknwon, 80, 1950, Unknown
Stephen_Spiro, United States, 68, 2007, Unknown
Stephen_Sutton, United Kingdom, 20, 2014, Colorectal cancer
Stephen_Symonds_Foster, United Kingdom, 20, 1881, Unknown
Steve_Conliff, United States, 57, 2006, Unknown
Steve_Endean, United States, 45, 1993, Unknown
Steve_Gilliard, United States, 43, 2007, Unknown
Steve_Nelson_(activist), United States, 90, 1993, Unknown
S.S._Seay, United States, 89, 1988, Unknown
S._Ilakkuvanar, Unknwon, 63, 1973, Unknown
S._M._I._Henry, Unknwon, 63, 1900, Unknown
S._R._Rana, Unknwon, 63, 1936, Unknown
S._Sadanand, India, 53, 1953, Unknown
S._W._Alexander, Unknwon, 85, 1980, Unknown
Sabeen_Mahmud, Pakistan, 40, 2015, Unknown
Sabri_Godo, Albania, 82, 2011, Unknown
Sadie_American, Albania, 82, 1944, Unknown
Saeed_Zeinali, Iran, 26, 2002, Unknown
Safiya_Zaghloul, Iran, 26, 1946, Unknown
Said_Ramadan, Switzerland, 69, 1995, Unknown
Sakine_Cansız, Unknwon, 55, 2013, Execution-style murder
Salem_Bland, Unknwon, 55, 1950, Unknown
Sallie_Davis_Hayden, Unknwon, 55, 1907, Unknown
Sally_Lilienthal, United States, 87, 2006, Unknown
Sally_Regenhard, United States, 28, 2001, Unknown
Salvador_Nava_Martínez, Mexico, 78, 1992, Unknown
Salwa_Bughaighis, Libya, 51, 2014, Unknown
Sam_Aarons, Australia, 76, 1971, Unknown
Sam_George_(activist), Canada, 57, 2009, Unknown
Sam_Mainwaring, Canada, 57, 1907, Unknown
Sam_Melville, United States, 37, 1971, Unknown
Samira_Saleh_Ali_al-Naimi, Iraq, 51, 2014, Unknown
Sammy_Younge,_Jr., United States, 22, 1966, Homicide
Samuel_%22Fish_Hook%22_Mulford, United States, 22, 1725, Unknown
Samuel_Bogart, United States, 22, 1861, Unknown
Samuel_J._Stone, United States, 94, 1981, Unknown
Samuel_Paul, India, 85, 2015, Unknown
Samuel_Seabury_(1801–1872), India, 85, 1872, Unknown
Samuel_Shenton, United Kingdom, 68, 1971, Unknown
Samuel_Whitcomb,_Jr., United Kingdom, 68, 1879, Unknown
Sandra_Schnur, United States, 59, 1994, Unknown
Sandy_Pollack, United States, 37, 1985, Unknown
Sanna_Kannasto, United States, 37, 1968, Unknown
Sannappa_Parameshwar_Gaonkar, India, 87, 1972, Unknown
Sanshiro_Kume, Japan, 83, 2009, Unknown
Stewart_Cleveland_Cureton, United States, 78, 2008, Unknown
Stompie_Moeketsi, Unknwon, 15, 1989, Unknown
Subramaniya_Siva, India, 41, 1925, Leprosy
Sudhamoy_Pramanick, Unknwon, 90, 1974, Unknown
Sulejman_Zalla, Albania, 74, 1966, Unknown
Sultan_Rafi_Sharif_Bey, United States, 66, 2006, Unknown
Sung_Jae-gi, South Korea, 46, 2013, Suicide
Sunil_Verma, India, 34, 2006, Unknown
Surendra_Sai, India, 34, 1884, Unknown
Susan_Paul, India, 34, 1841, Unknown
Susana_Chávez, Mexico, 37, 2011, Unknown
Susanna_Meredith, Mexico, 37, 1901, Unknown
Sushmita_Banerjee, Unknwon, 50, 2013, Unknown
Swami_Anand, Unknwon, -11, 1876, Unknown
Syd_Jackson_(Māori_activist), Unknwon, 68, 2007, Unknown
Sylvia_Levin, United States, 92, 2009, Unknown
Sylvia_Rivera, United States, 51, 2002, Liver cancer
Sylvia_Scaffardi, Unknwon, 99, 2001, Unknown
Thelma_Bate, Australia, 80, 1984, Unknown
Thelma_Glass, United States, 96, 2012, Unknown
Themistokli_Gërmenji, United States, 96, 1917, Unknown
Theodora_W._Youmans, United States, 96, 1932, Unknown
Theodore_Cross, United States, 86, 2010, Unknown
Theodore_N._Kaufman, United States, 75, 1986, Unknown
Theophilus_Hamutumbangela, Namibia, 73, 1990, Unknown
Thomas_(activist), United States, 62, 2009, Respiratory disease
Thomas_A._Jackson, United States, 62, 1955, Unknown
Thomas_Boddington, United States, 62, 1821, Unknown
Thomas_Brennan_(Irish_Land_League), United States, 62, 1912, Unknown
Thomas_C._Acton, United States, 62, 1898, Unknown
Thomas_Dromgoole, United States, 62, 1826, Unknown
Thomas_Dunolly, United States, 62, 1923, Unknown
Thomas_E._O'Donnell, United States, 62, 1875, Unknown
Thomas_Galt, United States, 62, 1857, Unknown
Thomas_Hannan_(activist), Unknwon, 41, 1991, Unknown
Thomas_Jolley, Unknwon, 70, 2014, Unknown
Thomas_L._Sloan, Unknwon, 70, 1940, Unknown
Thomas_Lewis_(activist), United States, 68, 2008, Unknown
Thomas_Patten_(socialist), Unknwon, 26, 1936, Unknown
Thomas_Sargant, United Kingdom, 83, 1988, Unknown
Thomas_Shadrach_James, United Kingdom, 83, 1946, Unknown
Thomas_Thomasson, United Kingdom, 83, 1876, Unknown
Thomas_Vincent_Ramos, Belize, 68, 1955, Unknown
Thubten_Jigme_Norbu, Unknwon, 86, 2008, Unknown
Thyra_Talvase_Bethell, Unknwon, 90, 1972, Unknown
Thích_Huyền_Quang, Vietnam, 89, 2008, Unknown
Tim_Costello_(labor_advocate), Unknwon, 64, 2009, Unknown
Tish_Sommers, Unknwon, 71, 1985, Unknown
Titusji, India, 75, 1980, Unknown
Tom_Kerry, United States, 82, 1983, Unknown
Tom_Murton, United States, 62, 1990, Unknown
Toma_Sik, Unknwon, 65, 2004, Unknown
Tommy_Jacquette, Unknwon, 66, 2009, Unknown
Tomás_Fabregas, Spain, 36, 1994, Unknown
Tony_Cliff, United Kingdom, 83, 2000, Unknown
Tony_Cuesta, Cuba, 66, 1992, Unknown
Tony_Gilbert_(activist), United Kingdom, 78, 1992, Unknown
Travers_Buxton, United Kingdom, 78, 1945, Unknown
Tridib_Chaudhuri, Unknwon, 86, 1997, Unknown
Tukdoji_Maharaj, India, 59, 1968, Unknown
Tulsidas_Jadhav, Unknwon, 94, 1999, Unknown
T._R._Shamanna, Unknwon, 78, 1990, Unknown
Tadeusz_Kossak, Unknwon, 78, 1935, Unknown
Tadeusz_Żenczykowski, Poland, 90, 1997, Unknown
Tadeusz_Żuliński_(activist), Poland, 26, 1915, Unknown
Tagadur_Ramachandra_Rao, India, 91, 1989, Unknown
Tama_Poata, Unknwon, 69, 2005, Unknown
Tang_Caichang, Unknwon, 69, 1900, Unknown
Tantia_Bhīl, Unknwon, 69, 1890, Unknown
Tarab_Abdul_Hadi, Egypt, 66, 1976, Unknown
Taraneh_Mousavi, Iran, 18, 2009, Unknown
Tassos_Isaac, Cyprus, 24, 1996, Unknown
Te_Hata_Tipoki, Cyprus, 24, 1940, Unknown
Te_Paekiomeka_Joy_Ruha, Unknwon, 80, 2011, Unknown
Ted_Grant, Unknwon, 93, 2006, Unknown
Ted_Studebaker, United States, 26, 1971, Unknown
Telo_Mascarenhas, India, 80, 1979, Unknown
Teofil_Adamecki, Unknwon, 83, 1969, Unknown
Terrie_Hall, United States, 53, 2013, Unknown
Terry_Robbins, United States, 23, 1970, Unknown
Thakur_Pyarelal_Singh, India, 63, 1954, Unknown
Ulas_Hayes, United States, 67, 1990, Unknown
Umaji_Naik_Khomane, United States, 67, 1832, Unknown
Ursula_Hirschmann, Germany, 78, 1991, Unknown
Ursula_Mellor_Bright, Germany, 78, 1915, Unknown
V._A._Sundaram, India, 71, 1967, Unknown
V._Sundaram, India, 81, 1997, Unknown
Vadim_Pirogan, Moldova, 86, 2007, Unknown
Vahan_Cardashian, Moldova, 86, 1934, Unknown
Vahan_Totovents, United States, 45, 1938, Unknown
Valentin_Ternavtsev, United States, 45, 1940, Unknown
Valentine_Adler, Austria, 44, 1942, Unknown
Valeriano_Orobón_Fernández, Spain, 35, 1936, Unknown
Vanchinathan, India, 25, 1911, Unknown
Vang_Pobzeb, United States, 48, 2005, Unknown
Vashti_McCollum, United States, 94, 2006, Unknown
Vasile_Lucaciu, United States, 94, 1922, Unknown
Vasile_Paraschiv, Romania, 83, 2011, Unknown
Vasily_Pozdnyakov, Romania, 83, 1921, Unknown
Vasudev_V_Shenoy, India, 75, 2015, Unknown
Vattikota_Alwar_Swamy, India, 46, 1961, Unknown
Veda_Wright_Stone, Unknwon, 90, 1996, Unknown
Veer_Bhai_Kotwal, India, 31, 1943, Unknown
Vennelakanti_Raghavaiah, Unknwon, 84, 1981, Unknown
Vern_B._Moore, Canada, 84, 2006, Unknown
Vernon_Bellecourt, United States, 76, 2007, Unknown
Vernon_Berrangé, Unknwon, 83, 1983, Unknown
Vernon_Dobson, Unknwon, 90, 2013, Unknown
Vic_Finkelstein, Unknwon, 73, 2011, Unknown
Vicente_T._Ximenes, United States, 95, 2014, Unknown
Victor_Barthélemy, France, 79, 1985, Unknown
Victor_Griffuelhes, France, 79, 1922, Unknown
Victor_Henningsen, United States, 83, 2007, Unknown
Victor_Zâmbrea, Romania, 76, 2000, Unknown
Vida_Dutton_Scudder, Romania, 76, 1954, Unknown
Vidal_Santiago_Díaz, Unknwon, 72, 1982, Unknown
Vidal_Vega, Unknwon, 48, 2012, Unknown
Vijay_Singh_Pathik, India, 72, 1954, Unknown
Viktor_Blažič, Slovenia, 86, 2014, Unknown
Viktor_Kaisiepo, Unknwon, 62, 2010, Unknown
Viktor_Lennstrand, Unknwon, 62, 1895, Unknown
Viktor_Popkov, Russia, 55, 2001, Assassination
Vincent_MacDowell, Ireland, 78, 2003, Unknown
Vincenzo_Sellaro, Ireland, 78, 1932, Unknown
Vineeta_Rastogi, United States, 27, 1995, Unknown
Vinod_Raina, India, 63, 2013, Unknown
Violet_Alberta_Jessie_Burns, Unknwon, 79, 1972, Unknown
Virgilia_D'Andrea, Italy, 45, 1933, Unknown
Virginia_Foster_Durr, Unknwon, 96, 1999, Unknown
Vitthal_Ramji_Shinde, Unknwon, 96, 1944, Unknown
Vittorio_Arrigoni, Italy, 36, 2011, Tawhid al-Jihad (Gaza Strip)
Viv_Bingham, Unknwon, 80, 2012, Unknown
Vivion_Brewer, United States, 91, 1991, Unknown
Vojin_Dimitrijević, Serbia, 80, 2012, Unknown
Vojtěch_Náprstek, Serbia, 80, 1894, Unknown
Vusumzi_Make, Unknwon, 71, 2006, Unknown
Väinö_Kivilinna, Unknwon, 71, 1950, Unknown
W._C._Zumach, Unknwon, 94, 1981, Unknown
W._Harry_Davis, Unknwon, 83, 2006, Unknown
W._S._McIntosh, United States, 53, 1974, Unknown
W._Tate_Brady, United States, 53, 1925, Suicide
W._V._V._B._Ramalingam, India, 78, 1962, Unknown
W._W._Law, United States, 79, 2002, Unknown
Wacław_Michał_Zaleski, United States, 79, 1849, Unknown
Walerian_Protasewicz, United States, 79, 1579, Unknown
Wallace_%22Mad_Bear%22_Anderson, United States, 58, 1985, Unknown
Walter-Patrice_O'Leary, Canada, 79, 1989, Unknown
Walter_Eckhardt, Germany, 88, 1994, Unknown
Walter_George_Whittlestone, New Zealand, 71, 1985, Unknown
Walter_P._Carter, United States, 48, 1971, Unknown
Walter_Tróchez, Honduras, 27, 2009, Unknown
Walter_U._Lum, United States, 79, 1961, Unknown
Waltrude_Schleyer, Germany, 92, 2008, Unknown
Waman_Gopal_Joshi, India, 75, 1956, Unknown
Wanda_Dynowska, India, 83, 1971, Unknown
Warren_K_Billings, Unknwon, 79, 1972, Unknown
Watha_T._Daniel, United States, 62, 1973, Unknown
Wawrzyniec_Benzelstjerna_Engeström, United States, 62, 1910, Unknown
Wawrzyniec_Styczeń, United States, 62, 1908, Unknown
Wayne_J._Hood, United States, 75, 1988, Unknown
Wayne_Wheeler, United States, 75, 1927, Unknown
Wellesley_Aron, United Kingdom, 87, 1988, Unknown
Welthy_Honsinger_Fisher, United Kingdom, 87, 1980, Unknown
Wendell_Chino, United States, 74, 1998, Unknown
Wiktor_Wiechaczek, United States, 74, 1941, Unknown
Wilbur_Hugh_Ferry, United States, 85, 1995, Unknown
Wilfred_Risdon, United Kingdom, 71, 1967, Unknown
Wilhelmina_Drucker, United Kingdom, 71, 1925, Unknown
Wilhelmina_Sherriff_Bain, United Kingdom, 71, 1944, Unknown
Will_Maslow, United States, 100, 2007, Unknown
Will_Stafford, United States, 100, 1884, Unknown
Will_W._Alexander, United States, 72, 1956, Unknown
Willemina_Ogterop, Unknwon, 93, 1974, Unknown
William_Bross_Lloyd, Unknwon, 93, 1946, Unknown
William_Cooper_(Aboriginal_Australian), Unknwon, 93, 1941, Unknown
William_Davidson_(conspirator), Unknwon, 93, 1820, Unknown
William_F._Dunne, United States, 66, 1953, Unknown
William_Gayley_Simpson, United States, 99, 1991, Unknown
William_Gibson_(NAACP), United States, 69, 2002, Unknown
William_Goodell_(abolitionist), United States, 69, 1878, Unknown
William_Gordon_(physician), United States, 69, 1849, Unknown
William_Harold_Hutchinson, United States, 69, 0019, Unknown
William_Harris_(Australian_civil_rights_leader), United States, 69, 1931, Unknown
William_Himrod, United States, 69, 1873, Unknown
William_Holmes_Borders, United States, 88, 1993, Unknown
William_J._Bichsel, United States, 87, 2015, Unknown
William_J._Durham, United States, 74, 1970, Unknown
William_Jay_(jurist), United States, 74, 1858, Unknown
William_Jennings_Demorest, United States, 74, 1895, Unknown
William_Jernagin, United States, 74, 1958, Unknown
William_John_Kennedy, Australia, 86, 2005, Unknown
William_Kennedy_Gibson, Australia, 86, 1949, Unknown
William_L._Taylor, United States, 79, 2010, Unknown
William_M._Boyle, United States, 58, 1961, Unknown
William_Parker_(abolitionist), United States, 58, 1891, Unknown
William_Pleasant_Jr., United States, 69, 1997, Unknown
William_Robert_Ming, United States, 62, 1973, Unknown
William_Stickney_(Board_of_Directors_member,_Columbia_Institution_for_the_Deaf), United States, 62, 1881, Unknown
William_T._Green, United States, 62, 1911, Unknown
William_Williams_(Carw_Coch), United States, 62, 1872, Unknown
Williana_Burroughs, United States, 63, 1945, Unknown
Willie_Barrow, United States, 91, 2015, Respiratory failure
Willie_Bermingham, Ireland, 48, 1990, Unknown
Willis_Thomas_Goodwin_Airey, New Zealand, 71, 1968, Unknown
Winfield_R._Gaylord, New Zealand, 71, 1943, Unknown
Winifred_Carney, Ireland, 56, 1943, Unknown
Winifred_Horrabin, United Kingdom, 84, 1971, Unknown
Winstone_Zulu, Zambia, 47, 2011, Unknown
Winthrop_Sargent_Gilman, Zambia, 47, 1884, Unknown
Witold_Zakrzewski, Unknwon, 84, 1987, Unknown
Wong_Foon_Sien, Unknwon, 72, 1971, Unknown
Władysław_Dworaczek, Poland, 91, 2003, Unknown
Youssef_Darwish, Egypt, 96, 2006, Unknown
Yun_Hyon-seok, South Korea, 19, 2003, Unknown
Yusuf_Bey, United States, 68, 2003, Cancer
Yusuf_Meherally, India, 47, 1950, Unknown
Yvonne_Marjorie_Hal_McDonald, United States, 57, 2008, Unknown
Ya'akov_Arnon, Netherlands, 82, 1995, Unknown
Yadunandan_Sharma, India, 79, 1975, Unknown
Yajima_Kajiko, India, 79, 1925, Unknown
Yali_(politician), Papua New Guinea, 63, 1975, Unknown
Yamuna_Karjee, India, 55, 1953, Unknown
Yannis_Tamtakos, Greece, 100, 2008, Unknown
Yeung_Kwong, Unknwon, 89, 2015, Unknown
Zainab_al_Ghazali, Egypt, 88, 2005, Unknown
Zainunnisa_Gool, Unknwon, 66, 1963, Unknown
Zarema_Sadulayeva, Russia, 35, 2009, Unknown
Zdzisław_Zakrzewski, Unknwon, 94, 2013, Unknown
Zelda_Kahan, United Kingdom, 83, 1969, Unknown
Zelda_Kingoff_Nordlinger, Unknwon, 76, 2008, Unknown
Zelda_Nordlinger, United States, 71, 2008, Unknown
Zelma_Henderson, United States, 88, 2008, Unknown
Zelmar_Michelini, Uruguay, 52, 1976, Unknown
Zephania_Mothopeng, Unknwon, 77, 1990, Unknown
Zev_Aelony, United States, 71, 2009, Unknown
Zev_Birger, Israel, 85, 2011, Unknown
Zhao_Puchu, China, 93, 2000, Unknown
Zipporah_Nawa, Unknwon, 62, 2007, Unknown
Zofia_Kirkor-Kiedroniowa, Unknwon, 62, 1952, Unknown
Zollie_Malindi, Unknwon, 84, 2008, Unknown
Zura_Bitiyeva, Unknwon, 55, 2003, Unknown
Zvi_Segal, Israel, 64, 1965, Unknown
Zygmunt_Zaremba, France, 72, 1967, Unknown
Zygmunt_Załęski, Poland, 74, 1966, Unknown
